deliverableId,industryCategory,status,score,artifacts,paymentId,error,elapsedSec,checkedAt
support-dedicated,legal,PASS,,2,408e70a2-2faa-4cfa-8503-7009ad7fd848,"",4,2026-09-22T15:39:52.8752615+02:00
support-priority,legal,PASS,,2,ac683c71-9608-46e5-b634-ccee54090370,"",5,2026-09-22T15:40:20.5730719+02:00
landing,legal,PASS,,0,e2fece82-2da6-4081-b217-3ee032328761,"",5,2026-09-22T15:40:22.4409394+02:00
support-dedicated,legal,PASS,,2,2d089f4b-ef0b-494d-853b-29f87b598929,"",4,2026-09-22T15:40:50.0513491+02:00
website-business,legal,PASS,,0,85e1f3ad-811c-46e4-bc5f-93c8944a7373,"",5,2026-09-22T15:40:52.1043381+02:00
landing,legal,PASS,,0,450ea118-a118-4ced-9d55-5a2bb6312a98,"",4,2026-09-22T15:41:19.5230348+02:00
website-ecommerce,legal,PASS,,0,3519f295-5abf-4335-bee0-a4884c2a6c08,"",4,2026-09-22T15:41:21.5958139+02:00
website-business,legal,PASS,,0,46391c84-0601-4b4e-b854-aa0405546081,"",4,2026-09-22T15:41:49.0080400+02:00
white-label-setup,legal,PASS,,2,5655984f-45be-4c28-8cf4-ee5a49e61676,"",4,2026-09-22T15:41:51.1167440+02:00
website-ecommerce,legal,PASS,,0,75c2dd57-fd01-4499-8f4f-108fce25c217,"",4,2026-09-22T15:42:18.4717814+02:00
sales-enablement,legal,PASS,,2,4048f44e-2b01-4937-8489-aaa060511bba,"",5,2026-09-22T15:42:20.7019610+02:00
white-label-setup,legal,PASS,,2,67298bf0-90aa-41fb-a586-2a306fb34728,"",4,2026-09-22T15:42:47.9605297+02:00
vertical-package,legal,PASS,,2,253ca969-a855-4125-8696-9cdab5b41bb2,"",5,2026-09-22T15:42:50.3224998+02:00
sales-enablement,legal,PASS,,2,79b07260-0f63-4426-8040-42d72610a807,"",5,2026-09-22T15:43:17.5119483+02:00
lead-gen-retainer,legal,PASS,,3,e10f2c93-7f1d-4671-8811-dca31ab3c1d8,"",9,2026-09-22T15:43:23.8677862+02:00
vertical-package,legal,PASS,,2,65a41718-6e8c-46e6-8c3f-8d5afd53b650,"",4,2026-09-22T15:43:46.9985105+02:00
ai-support-retainer,legal,PASS,,3,22c1f6a5-8873-48d2-9517-4ad54b6a2c17,"",5,2026-09-22T15:43:53.6567546+02:00
custom-software,legal,PASS,,2,abf5fc7a-65b6-4c6a-9fe4-5583dbce31ff,"",4,2026-09-22T15:44:23.1319302+02:00
lead-gen-retainer,legal,PASS,,3,731f15ba-1e49-4e30-a3ea-7708b565916b,"",13,2026-09-22T15:44:24.9226884+02:00
bundle-portal-presence,legal,PASS,,2,4f55d17b-551d-4ba3-8c3f-8fe8763942f0,"",5,2026-09-22T15:44:52.7239203+02:00
ai-support-retainer,legal,PASS,,3,98d6d651-1861-4e00-bf9b-46aa0527292c,"",5,2026-09-22T15:44:55.4298903+02:00
bundle-sales-launch,legal,PASS,,2,8f064141-bf45-4a30-8624-0eaa38494a72,"",5,2026-09-22T15:45:22.3577176+02:00
custom-software,legal,PASS,,2,9e881792-dcf2-4f2d-acbb-32024f46d56a,"",5,2026-09-22T15:45:25.2203534+02:00
bundle-ops-clarity,legal,PASS,,4,f94982ad-e46f-4b66-ac61-2a004eec2d57,"",5,2026-09-22T15:45:51.9280165+02:00
bundle-portal-presence,legal,PASS,,2,9854e535-646e-45fb-b59d-005098f9cc8e,"",4,2026-09-22T15:45:54.7177636+02:00
setup-quick,retail,PASS,,2,0227c2b9-6396-4b0b-b635-c4deea63e1eb,"",5,2026-09-22T15:46:21.7164031+02:00
bundle-sales-launch,legal,PASS,,2,d6fd3faf-00e9-4f55-9962-7901d63fa7ef,"",4,2026-09-22T15:46:24.1797654+02:00
setup-full,retail,PASS,,4,349eccaa-23fc-4093-a409-0903a770d3fd,"",5,2026-09-22T15:46:51.2690662+02:00
bundle-ops-clarity,legal,PASS,,4,f9ad03d7-d42a-4a3b-b727-67d3c4b337c0,"",4,2026-09-22T15:46:53.6305388+02:00
setup-custom,retail,PASS,,3,4495eec3-06bd-4ea0-9e5d-eff53cf2f213,"",5,2026-09-22T15:47:20.8007486+02:00
setup-quick,retail,PASS,,2,9393ef18-906c-48e5-89c2-b9aa0bf38fec,"",4,2026-09-22T15:47:23.0853364+02:00
audit,retail,PASS,,2,be2130cc-5e0d-43dc-bfd9-33b9992bfd48,"",4,2026-09-22T15:47:50.2502859+02:00
setup-full,retail,PASS,,4,6f904e88-9a35-4ddb-b579-692add7c0a44,"",4,2026-09-22T15:47:52.5522665+02:00
integration,retail,PASS,,3,39ad62f8-3681-46f8-a671-cfd064174306,"",5,2026-09-22T15:48:19.8955188+02:00
setup-custom,retail,PASS,,3,92865585-acbb-4638-a0c4-a6ecd868eaca,"",4,2026-09-22T15:48:21.9710127+02:00
workflow-design,retail,PASS,,2,5e1190ed-0a83-418f-8b3f-549c7dff2143,"",5,2026-09-22T15:48:49.4195058+02:00
audit,retail,PASS,,2,b969960e-37a4-4641-8e3d-8648ed8ba60e,"",4,2026-09-22T15:48:51.4428812+02:00
support-priority,retail,PASS,,2,b9772fa6-f2c4-4a2b-a4c7-921f0c3e6d3d,"",4,2026-09-22T15:49:18.9096961+02:00
integration,retail,PASS,,3,a5eed149-1846-461b-bc56-02d7825a925c,"",4,2026-09-22T15:49:20.9036929+02:00
support-dedicated,retail,PASS,,2,afd0ea9a-a53e-44d3-8b32-1812b70a9138,"",4,2026-09-22T15:49:48.3969976+02:00
workflow-design,retail,PASS,,2,aef10c99-ead2-46d9-b0a4-dc7d793d8c32,"",5,2026-09-22T15:49:50.4869451+02:00
landing,retail,PASS,,0,42b58f8a-2cb2-4a73-8a1c-9ff5ddf96277,"",5,2026-09-22T15:50:18.0961619+02:00
support-priority,retail,PASS,,2,191ba505-e3c2-4d6b-979f-547dde564c17,"",6,2026-09-22T15:50:21.1102246+02:00
website-business,retail,PASS,,0,76717e80-611d-4b7f-af2f-18bd2330cc1a,"",5,2026-09-22T15:50:47.7126974+02:00
support-dedicated,retail,PASS,,2,760af42c-8331-4a66-8afb-f3a3db7da73c,"",4,2026-09-22T15:50:50.6203531+02:00
website-ecommerce,retail,PASS,,0,be9920d2-6f98-45a0-baf8-e747dd59b7e1,"",5,2026-09-22T15:51:17.2747794+02:00
landing,retail,PASS,,0,2edff99b-b5af-4c6e-9a92-640be528448a,"",4,2026-09-22T15:51:20.1095709+02:00
white-label-setup,retail,PASS,,2,4bd4dab2-a012-40e0-b69b-91f636f88b04,"",4,2026-09-22T15:51:46.7553747+02:00
website-business,retail,PASS,,0,4c30f826-c168-4fed-82ec-fbc8bbad9e27,"",4,2026-09-22T15:51:49.6081265+02:00
sales-enablement,retail,PASS,,2,5e8ac4d7-0025-4558-baa7-9028dedc6312,"",4,2026-09-22T15:52:16.1990324+02:00
website-ecommerce,retail,PASS,,0,f5008554-fb13-4959-ae0e-cfed4081bd18,"",5,2026-09-22T15:52:19.3591389+02:00
vertical-package,retail,PASS,,2,f03b45ae-da43-4a83-8d92-a7efa7b2c77b,"",5,2026-09-22T15:52:45.7540587+02:00
white-label-setup,retail,PASS,,2,fd138d2c-ecf8-47c4-ac14-8b53a704a186,"",4,2026-09-22T15:52:48.8349670+02:00
sales-enablement,retail,PASS,,2,8536a552-1f63-4250-8ef5-de13f2f8b3f3,"",4,2026-09-22T15:53:18.2858276+02:00
lead-gen-retainer,retail,PASS,,3,765e3455-b411-45c8-8fc2-7406307b0a8d,"",13,2026-09-22T15:53:23.4814288+02:00
vertical-package,retail,PASS,,2,54ee2e5f-0263-478d-bfdb-2416a903c9f5,"",5,2026-09-22T15:53:48.1601032+02:00
ai-support-retainer,retail,PASS,,3,a9ad1cd0-07fe-4fa9-9383-5d458ce30e5e,"",5,2026-09-22T15:53:53.0720337+02:00
lead-gen-retainer,retail,PASS,,3,2f07743a-40ae-4aa6-ba59-9bae98ea07ca,"",9,2026-09-22T15:54:21.7405802+02:00
custom-software,retail,PASS,,2,b5f227d2-5105-453c-a733-f8c09b354081,"",5,2026-09-22T15:54:22.5901985+02:00
ai-support-retainer,retail,PASS,,3,938703af-736f-4140-a589-eb1c173d87ee,"",5,2026-09-22T15:54:51.2952573+02:00
bundle-portal-presence,retail,PASS,,2,8329a3a3-77e9-43cf-a9ca-4111dc9dec4c,"",5,2026-09-22T15:54:52.1635431+02:00
custom-software,retail,PASS,,2,be938894-1a23-4816-86be-d7660b3fdac2,"",4,2026-09-22T15:55:20.7556961+02:00
bundle-sales-launch,retail,PASS,,2,231feef6-59cd-4213-a5c4-050154f2c001,"",5,2026-09-22T15:55:21.7506794+02:00
bundle-portal-presence,retail,PASS,,2,73d54109-6e84-4e02-ac9c-cf51ec7b5718,"",5,2026-09-22T15:55:50.2953309+02:00
bundle-ops-clarity,retail,PASS,,4,6864fb3c-4550-46ac-bea9-6d823af6ed78,"",5,2026-09-22T15:55:52.2255505+02:00
bundle-sales-launch,retail,PASS,,2,7867105f-8ce9-4e66-988c-7638c4757a36,"",5,2026-09-22T15:56:19.8939746+02:00
setup-quick,hospitality,PASS,,2,90de1d65-8fb0-4f08-970b-884c54811404,"",6,2026-09-22T15:56:23.2261065+02:00
bundle-ops-clarity,retail,PASS,,4,f4aa0139-1305-40ec-a4bb-46661d305b99,"",5,2026-09-22T15:56:49.4784710+02:00
setup-full,hospitality,PASS,,4,49385116-0131-41d7-baa9-c3618a25c2ba,"",4,2026-09-22T15:56:52.6940837+02:00
setup-quick,hospitality,PASS,,2,dc0cb2f4-452d-499a-a223-96825c5fdab8,"",4,2026-09-22T15:57:18.9570295+02:00
setup-custom,hospitality,PASS,,3,98e31932-d248-4206-82bd-08ed90c7a5f7,"",4,2026-09-22T15:57:22.2078923+02:00
setup-full,hospitality,PASS,,4,b599be8d-fe3c-4c92-a842-37dba6309297,"",5,2026-09-22T15:57:48.5136112+02:00
audit,hospitality,PASS,,2,961c029c-63e0-497f-ac07-b40aeb861483,"",5,2026-09-22T15:57:51.7454574+02:00
setup-custom,hospitality,PASS,,3,1241592a-2d48-4aee-a55a-aa90b538cdc6,"",5,2026-09-22T15:58:18.0869766+02:00
integration,hospitality,PASS,,3,42899519-1ed0-4b66-b796-630d76908865,"",5,2026-09-22T15:58:21.2936978+02:00
audit,hospitality,PASS,,2,1cbedbab-0ccb-4513-8cea-bc1d8020d7ee,"",4,2026-09-22T15:58:47.5848500+02:00
workflow-design,hospitality,PASS,,2,75a65de4-0856-432e-8e70-7503fa11f167,"",5,2026-09-22T15:58:50.8242464+02:00
integration,hospitality,PASS,,3,f614c2fb-b9a0-4d6a-9682-6d3ae747ba43,"",5,2026-09-22T15:59:17.2507295+02:00
support-priority,hospitality,PASS,,2,23f9efd4-1900-4ba5-abbd-1613f4d66f10,"",5,2026-09-22T15:59:20.3539711+02:00
workflow-design,hospitality,PASS,,2,51932e1b-7de7-40c8-b203-3b3d0d704e93,"",5,2026-09-22T15:59:46.9368529+02:00
support-dedicated,hospitality,PASS,,2,8707611a-cc51-4956-8489-5e1ab0c14b8c,"",5,2026-09-22T15:59:49.8780500+02:00
support-priority,hospitality,PASS,,2,c2db0bc3-9902-4eae-8a11-0aa3b91c9639,"",5,2026-09-22T16:00:16.4977757+02:00
landing,hospitality,PASS,,0,d65f19ce-4159-49d1-9df5-afd363d5e50f,"",5,2026-09-22T16:00:19.4212546+02:00
support-dedicated,hospitality,PASS,,2,d881ad25-421e-4480-8390-d40d6a7f1c16,"",4,2026-09-22T16:00:45.9845876+02:00
website-business,hospitality,PASS,,0,ed60dddc-9f9d-4310-b4d5-b07537cee16b,"",4,2026-09-22T16:00:48.9049692+02:00
landing,hospitality,PASS,,0,eec9f7e2-0bef-4194-ae42-409333565522,"",5,2026-09-22T16:01:15.5817596+02:00
website-ecommerce,hospitality,PASS,,0,46b22277-7021-4186-9c1a-7b32202f7fe5,"",4,2026-09-22T16:01:18.3285466+02:00
website-business,hospitality,PASS,,0,be6358b0-f93c-46b0-96c8-f848624e7484,"",5,2026-09-22T16:01:45.2345734+02:00
white-label-setup,hospitality,PASS,,2,03e55e03-938c-49dc-af77-b08204ca130c,"",5,2026-09-22T16:01:47.8661345+02:00
website-ecommerce,hospitality,PASS,,0,8115a54d-01d7-4e78-a470-be22d03a3102,"",5,2026-09-22T16:02:15.0171229+02:00
sales-enablement,hospitality,PASS,,2,3f623a64-aa43-4ae4-a277-20365257da37,"",5,2026-09-22T16:02:17.3992533+02:00
white-label-setup,hospitality,PASS,,2,cdf5fb35-55e2-4eef-bd2e-7552d541720c,"",5,2026-09-22T16:02:44.6055754+02:00
vertical-package,hospitality,PASS,,2,eb08c4e9-f1f0-465b-a093-348f6a6e33ff,"",5,2026-09-22T16:02:46.9590222+02:00
sales-enablement,hospitality,PASS,,2,6b08e499-ccbb-4a48-bbac-390cc75a0f76,"",5,2026-09-22T16:03:14.3125496+02:00
lead-gen-retainer,hospitality,PASS,,3,9af246ba-257a-4c75-a268-d5b4f1d58129,"",9,2026-09-22T16:03:21.0549387+02:00
vertical-package,hospitality,PASS,,2,ef7462ac-f516-47d3-948c-691c48bdee82,"",5,2026-09-22T16:03:43.9294282+02:00
ai-support-retainer,hospitality,PASS,,3,f0db8f11-4238-4c9b-bdbf-86a001c3010a,"",4,2026-09-22T16:03:50.5367198+02:00
lead-gen-retainer,hospitality,PASS,,3,15da19d4-5a19-4dce-811e-f400f6f8e1c7,"",9,2026-09-22T16:04:17.6009075+02:00
custom-software,hospitality,PASS,,2,24291d2f-6b56-4027-b1ff-eef67f398dc3,"",4,2026-09-22T16:04:20.0247782+02:00
ai-support-retainer,hospitality,PASS,,3,ae4d1555-f4aa-4245-a652-cf7ed9d8a883,"",5,2026-09-22T16:04:47.1160253+02:00
bundle-portal-presence,hospitality,PASS,,2,595dacd8-1c75-4e85-afad-d2a684cb6e2b,"",5,2026-09-22T16:04:49.5638349+02:00
custom-software,hospitality,PASS,,2,69380954-f2e3-4abf-8ceb-cbfd2aa30cf0,"",4,2026-09-22T16:05:16.6003249+02:00
bundle-sales-launch,hospitality,PASS,,2,1e0cfe7b-0f5a-4d4f-8af8-be02c3c58825,"",5,2026-09-22T16:05:19.4042847+02:00
bundle-portal-presence,hospitality,PASS,,2,9c3f6431-d764-4fc3-a5fe-e6fc0809462b,"",5,2026-09-22T16:05:46.1658412+02:00
bundle-ops-clarity,hospitality,PASS,,4,73de0f8f-f26e-4e67-b4cb-87d03fc92559,"",4,2026-09-22T16:05:48.8614115+02:00
bundle-sales-launch,hospitality,PASS,,2,5c8b7357-b9e3-4714-98d9-dccf3e16a9af,"",4,2026-09-22T16:06:15.6521356+02:00
setup-quick,construction,PASS,,2,05d74ccb-9557-4600-ab85-ca8ad7c1222e,"",5,2026-09-22T16:06:18.3809632+02:00
bundle-ops-clarity,hospitality,PASS,,4,b5bcec78-a788-4fd8-9580-08de46aae7ae,"",4,2026-09-22T16:06:45.1439305+02:00
setup-full,construction,PASS,,4,18cb5bc3-7dd8-4cbd-ae2c-6c2854cdfb50,"",4,2026-09-22T16:06:47.8660390+02:00
setup-quick,construction,PASS,,2,31d73bd4-14b1-417e-a618-f0af609c65e6,"",5,2026-09-22T16:07:14.6791582+02:00
setup-custom,construction,PASS,,3,065f3db0-a5d6-4b78-b46c-a9073fd35dfa,"",5,2026-09-22T16:07:17.4073040+02:00
setup-full,construction,PASS,,4,f03ddf9b-a87f-4a6d-9ad8-3a62ce4e730b,"",5,2026-09-22T16:07:44.2660185+02:00
audit,construction,PASS,,2,85b2b7ca-a06f-4f8a-b01b-bfc5d6ab7f87,"",5,2026-09-22T16:07:47.1496976+02:00
setup-custom,construction,PASS,,3,706505ef-62e8-47ee-86df-b37063538b5d,"",4,2026-09-22T16:08:13.7409835+02:00
integration,construction,PASS,,3,2af8b231-1a60-419d-a2dc-65b902ce9214,"",4,2026-09-22T16:08:16.6433332+02:00
audit,construction,PASS,,2,1529aeca-a941-43d1-b0b4-c5a0b006e64c,"",5,2026-09-22T16:08:43.6819298+02:00
workflow-design,construction,PASS,,2,dbc9b233-685b-4600-aaf1-fcba6d476a11,"",5,2026-09-22T16:08:46.1620686+02:00
integration,construction,PASS,,3,c6f48e8a-65ad-4ed0-8a72-685132eafe43,"",4,2026-09-22T16:09:13.1637697+02:00
support-priority,construction,PASS,,2,0efc92f8-9702-4490-ad56-a61619517dbe,"",4,2026-09-22T16:09:15.6300922+02:00
workflow-design,construction,PASS,,2,11a1ea03-767e-4052-a67d-88b6fbc5953d,"",5,2026-09-22T16:09:43.2031286+02:00
support-dedicated,construction,PASS,,2,eaa78d1f-877e-4f51-bdbc-1e69fb48b653,"",5,2026-09-22T16:09:45.2492334+02:00
support-priority,construction,PASS,,2,7720aa5d-7ac4-4daa-95ca-1c74a989e58d,"",5,2026-09-22T16:10:12.8970319+02:00
landing,construction,PASS,,0,da05bbb4-3715-4906-8221-3acf745a79f4,"",5,2026-09-22T16:10:14.8808588+02:00
support-dedicated,construction,PASS,,2,810c287f-3ca6-47bf-9cbb-9413ce8e2070,"",5,2026-09-22T16:10:42.4675662+02:00
website-business,construction,PASS,,0,9348b381-5933-4974-92c0-df63be705120,"",5,2026-09-22T16:10:44.4481705+02:00
landing,construction,PASS,,0,154e55ff-1d4d-4ff7-9241-4c2ab825381f,"",5,2026-09-22T16:11:11.9879989+02:00
website-ecommerce,construction,PASS,,0,5522d02a-c9d0-459a-8282-d513327cbdf3,"",4,2026-09-22T16:11:13.9120704+02:00
website-business,construction,PASS,,0,5682e979-dc71-4ff4-a99d-3d8f2efcb26f,"",4,2026-09-22T16:11:41.4632898+02:00
white-label-setup,construction,PASS,,2,423f1d40-3b90-45ae-a81b-c3c2b8881df2,"",5,2026-09-22T16:11:43.5202561+02:00
website-ecommerce,construction,PASS,,0,377cc8b7-0a3b-4a67-b034-fa13921b08bd,"",4,2026-09-22T16:12:10.9696322+02:00
sales-enablement,construction,PASS,,2,d37cdd54-9352-4290-b608-a477cc1effa0,"",5,2026-09-22T16:12:13.2142999+02:00
white-label-setup,construction,PASS,,2,543e7e78-237c-485a-b46f-429d88fdc732,"",4,2026-09-22T16:12:40.4712748+02:00
vertical-package,construction,PASS,,2,429f0e08-4ee1-4c34-8e1e-85d8b88cff2a,"",4,2026-09-22T16:12:42.7057571+02:00
sales-enablement,construction,PASS,,2,65fb703f-cf94-426d-aa43-81d8aa76407d,"",5,2026-09-22T16:13:10.0191058+02:00
lead-gen-retainer,construction,PASS,,3,01cd9ed1-d772-4221-958d-728dd6d9a3ab,"",9,2026-09-22T16:13:16.3134283+02:00
vertical-package,construction,PASS,,2,b091beda-93d9-48b0-8d0c-32b78246d529,"",5,2026-09-22T16:13:39.5630404+02:00
ai-support-retainer,construction,PASS,,3,349173f0-1a19-45f2-9257-1c345d19b7a9,"",4,2026-09-22T16:13:45.8645407+02:00
lead-gen-retainer,construction,PASS,,3,b7df9176-70fa-4216-a294-96249332dcbd,"",9,2026-09-22T16:14:13.2633379+02:00
custom-software,construction,PASS,,2,9296cfd4-a2ad-46d9-898c-b2072e97298c,"",4,2026-09-22T16:14:15.3406294+02:00
ai-support-retainer,construction,PASS,,3,87ce8876-30a8-40d0-8b0e-19b6adcbfeda,"",4,2026-09-22T16:14:42.7601748+02:00
bundle-portal-presence,construction,PASS,,2,6517271e-a330-4da8-83d9-5f4f3c7f102c,"",4,2026-09-22T16:14:44.7990266+02:00
custom-software,construction,PASS,,2,8acf4a7f-6b14-401d-9f47-535ae41af58c,"",5,2026-09-22T16:15:12.4026171+02:00
bundle-sales-launch,construction,PASS,,2,b3961173-79a7-4618-9493-26f45ef70c57,"",5,2026-09-22T16:15:14.3892197+02:00
bundle-portal-presence,construction,PASS,,2,995d56a8-0661-4308-8db1-651aebb0027c,"",5,2026-09-22T16:15:41.9334595+02:00
bundle-ops-clarity,construction,PASS,,4,bf9beab7-102d-4918-99a3-b8f2efef51a9,"",4,2026-09-22T16:15:43.8625732+02:00
bundle-sales-launch,construction,PASS,,2,1f344ef5-4b96-430c-8c0e-11dd15e91ce2,"",5,2026-09-22T16:16:11.6203203+02:00
setup-quick,education,PASS,,2,22eab567-3c82-4490-b84a-2be482cfc092,"",5,2026-09-22T16:16:13.5042066+02:00
bundle-ops-clarity,construction,PASS,,4,5c726a44-a5b6-4af2-afac-e8e41ade5eb9,"",5,2026-09-22T16:16:41.2569578+02:00
setup-full,education,PASS,,4,7756f9c2-17d3-4744-9fb9-4994f04cbfdd,"",5,2026-09-22T16:16:43.3829050+02:00
setup-quick,education,PASS,,2,9bb88613-7bfe-410e-b617-0762e727929b,"",7,2026-09-22T16:17:12.7732154+02:00
setup-custom,education,PASS,,3,fed92d22-547e-4fa2-ba10-137331a05179,"",7,2026-09-22T16:17:15.0980310+02:00
setup-full,education,PASS,,4,cd258044-4028-4322-ba2b-ccdd7aa82d5c,"",5,2026-09-22T16:17:42.7327558+02:00
audit,education,PASS,,2,d14deb70-4b49-4a8e-9a9e-8238861b057d,"",5,2026-09-22T16:17:44.8167008+02:00
setup-custom,education,PASS,,3,b43f3f89-a196-47ab-a02d-e8f4c38f08c8,"",5,2026-09-22T16:18:12.3392196+02:00
integration,education,PASS,,3,825b1387-63b3-4a86-b22c-d8721fe48ac2,"",5,2026-09-22T16:18:15.1154262+02:00
audit,education,PASS,,2,9927de49-a2a6-46ac-8bbd-716b190691c2,"",5,2026-09-22T16:18:41.8816806+02:00
workflow-design,education,PASS,,2,50174d7d-3ceb-4d53-9e3b-5def36c2522c,"",5,2026-09-22T16:18:44.8184585+02:00
integration,education,PASS,,3,5cbc3adf-7d83-4de2-9255-f4fe3720b46a,"",5,2026-09-22T16:19:11.5043183+02:00
support-priority,education,PASS,,2,ad0aae22-c329-4012-b1cd-3d4b5525c337,"",5,2026-09-22T16:19:14.3390547+02:00
workflow-design,education,PASS,,2,6016f036-2a27-4d4b-984f-1a386cb505bf,"",5,2026-09-22T16:19:41.0559062+02:00
support-dedicated,education,PASS,,2,0891b765-68b0-4898-adbe-a6e9330fae84,"",4,2026-09-22T16:19:43.8575360+02:00
support-priority,education,PASS,,2,b1fa4a06-5cbc-4baa-bd77-d48a95b6df9f,"",5,2026-09-22T16:20:10.9106552+02:00
landing,education,PASS,,0,f0d84ae6-7023-4bc1-9c60-2267173baf01,"",5,2026-09-22T16:20:13.4674331+02:00
support-dedicated,education,PASS,,2,afab25ac-2448-43f7-bf8e-54c4b2c848d4,"",5,2026-09-22T16:20:40.4400322+02:00
website-business,education,PASS,,0,e94ecc33-8028-499c-89c7-1cb73170d02f,"",5,2026-09-22T16:20:43.0677325+02:00
landing,education,PASS,,0,ac1038c1-9c2b-4d9c-a616-f8b0f1b43dd5,"",5,2026-09-22T16:21:10.0583507+02:00
website-ecommerce,education,PASS,,0,68b12550-04bb-452d-8190-f4018b3abc56,"",5,2026-09-22T16:21:12.6398018+02:00
website-business,education,PASS,,0,55636099-2c17-4d10-8d74-d9f7fc901146,"",5,2026-09-22T16:21:39.6139024+02:00
white-label-setup,education,PASS,,2,91902fe1-8157-407a-9a2f-666e2da28d00,"",5,2026-09-22T16:21:42.3197930+02:00
website-ecommerce,education,PASS,,0,18160e2d-28b4-4ca8-acb1-b109ff096dff,"",5,2026-09-22T16:22:09.4336192+02:00
sales-enablement,education,PASS,,2,9ed1cbc4-2856-4724-9eaf-617864a99be8,"",5,2026-09-22T16:22:12.0633823+02:00
white-label-setup,education,PASS,,2,d006471c-4f9b-44db-b953-96de867421ba,"",5,2026-09-22T16:22:38.9532437+02:00
vertical-package,education,PASS,,2,deb387fe-b17a-48cc-a062-6d13c37ebfe5,"",4,2026-09-22T16:22:41.5771530+02:00
sales-enablement,education,PASS,,2,f4c616c8-aa57-4a95-8f34-2f35f7027513,"",4,2026-09-22T16:23:08.4614210+02:00
lead-gen-retainer,education,PASS,,3,f56f2589-f07d-4339-b279-bd8d0654f036,"",9,2026-09-22T16:23:15.3591423+02:00
vertical-package,education,PASS,,2,622abb49-b81c-4159-9255-2fe706b203dc,"",5,2026-09-22T16:23:37.9828730+02:00
ai-support-retainer,education,PASS,,3,bc7393ed-ecb9-46c1-9b31-9675ec5b4a03,"",4,2026-09-22T16:23:44.8665291+02:00
lead-gen-retainer,education,PASS,,3,cd32f304-2f97-4b13-a4ae-0faa67392a6f,"",9,2026-09-22T16:24:12.2221429+02:00
custom-software,education,PASS,,2,73f17576-5661-4e72-87b3-af9593c4b990,"",4,2026-09-22T16:24:14.2939736+02:00
bundle-portal-presence,education,PASS,,2,7cd2fe1e-5c37-459a-a66e-9aafcb6f101f,"",4,2026-09-22T16:24:43.7315855+02:00
bundle-sales-launch,education,PASS,,2,da6fb465-4561-4edd-a19b-91c09b5dc388,"",5,2026-09-22T16:25:13.3501295+02:00
bundle-ops-clarity,education,PASS,,4,19b96e62-f7db-4604-a49b-bc11fba7f57a,"",5,2026-09-22T16:25:43.0633487+02:00
setup-quick,finance,PASS,,2,4ae2e2c5-d9e6-43ec-984d-4b00f8eea34e,"",5,2026-09-22T16:26:12.7251295+02:00
setup-full,finance,PASS,,4,3d08444a-db17-473d-b4f8-093c0ef72ebb,"",5,2026-09-22T16:26:42.3430890+02:00
setup-custom,finance,PASS,,3,44fc2fc2-3381-42f5-a21c-d5da641688db,"",5,2026-09-22T16:27:12.0040846+02:00
audit,finance,PASS,,2,0283d274-8a0f-42e5-800a-5e705466d677,"",5,2026-09-22T16:27:41.6041263+02:00
integration,finance,PASS,,3,9942e806-a852-46ac-828a-4c4a4a745c2b,"",5,2026-09-22T16:28:11.1540484+02:00
workflow-design,finance,PASS,,2,6a544cbc-cae7-4050-bf76-221436cfdbc3,"",5,2026-09-22T16:28:40.7562355+02:00
support-priority,finance,PASS,,2,bf41d9c3-cd0d-4d59-9235-0adb723bb8aa,"",5,2026-09-22T16:29:10.3641166+02:00
support-dedicated,finance,PASS,,2,9ee24b5f-1d40-4c00-a553-ec3dc3505cfa,"",5,2026-09-22T16:29:39.9448998+02:00
landing,finance,PASS,,0,fae0c8ba-8815-40f1-a97c-0afef2e7e4ed,"",5,2026-09-22T16:30:09.5158399+02:00
website-business,finance,PASS,,0,642fad09-979d-4218-acfd-63532c737063,"",5,2026-09-22T16:30:39.5032116+02:00
website-ecommerce,finance,PASS,,0,33c9a1e0-c2d7-4345-9531-10f53822af16,"",5,2026-09-22T16:31:09.2493055+02:00
white-label-setup,finance,PASS,,2,4161c11c-d983-4daa-9a90-3884bcfeb998,"",5,2026-09-22T16:31:38.9727138+02:00
sales-enablement,finance,PASS,,2,9fb30b8a-774d-4089-ae78-9b44892020e4,"",5,2026-09-22T16:32:08.5293022+02:00
vertical-package,finance,PASS,,2,440c0c17-6482-4132-841d-0635bc4babc7,"",4,2026-09-22T16:32:37.9784984+02:00
lead-gen-retainer,finance,PASS,,3,27274cad-b502-4523-970b-d0cc4b097db4,"",9,2026-09-22T16:33:11.6402676+02:00
ai-support-retainer,finance,PASS,,3,35dd9d63-5147-49b3-b51f-bd9995ea3f54,"",4,2026-09-22T16:33:41.1443874+02:00
custom-software,finance,PASS,,2,b5fb6351-ad14-42ba-8522-df2aab25bfe7,"",5,2026-09-22T16:34:10.6828662+02:00
bundle-portal-presence,finance,PASS,,2,edb7addb-be7e-45da-9022-8cfd60b266ca,"",5,2026-09-22T16:34:40.4149335+02:00
bundle-sales-launch,finance,PASS,,2,8e977ef2-3bd2-4641-be85-048b127535ef,"",4,2026-09-22T16:35:09.8885931+02:00
bundle-ops-clarity,finance,PASS,,4,e3d0bd53-9192-43c8-8aa8-c2dba5633ad0,"",5,2026-09-22T16:35:39.4263491+02:00
setup-quick,logistics,PASS,,2,3884d1d7-7384-4650-9694-3081dd1d6570,"",5,2026-09-22T16:36:09.0093725+02:00
